,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
3531,17172,15,480,79,2.772588722239781,6.175867270105761,4.382026634673881,3
3532,17173,86,1122,6,4.465908118654584,7.023758954738443,1.9459101490553132,2
3533,17174,4,41,218,1.6094379124341003,3.7376696182833684,5.389071729816501,1
3534,17175,63,866,45,4.1588830833596715,6.7650389767805414,3.828641396489095,3
3535,17176,15,170,202,2.772588722239781,5.14166355650266,5.313205979041787,1
3536,17179,80,290,179,4.394449154672439,5.673323267171493,5.19295685089021,3
3537,17180,125,670,57,4.836281906951478,6.508769136971682,4.060443010546419,3
3538,17181,23,241,58,3.1780538303479458,5.488937726156687,4.07753744390572,3
3539,17183,73,1296,8,4.30406509320417,7.167809184316444,2.1972245773362196,2
3540,17186,2,200,47,1.0986122886681098,5.303304908059076,3.871201010907891,1
3541,17187,10,144,227,2.3978952727983707,4.976733742420574,5.429345628954441,1
3542,17188,84,1328,12,4.442651256490317,7.192182058713246,2.5649493574615367,2
3543,17189,60,226,107,4.110873864173311,5.424950017481403,4.68213122712422,3
3544,17190,19,161,59,2.995732273553991,5.087596335232384,4.0943445622221,1
3545,17191,236,1166,29,5.4680601411351315,7.062191632286556,3.4011973816621555,2
3546,17193,32,1254,36,3.4965075614664802,7.134890851565884,3.6109179126442243,3
3547,17194,29,119,274,3.4011973816621555,4.787491742782046,5.616771097666572,1
3548,17197,29,191,30,3.4011973816621555,5.2574953720277815,3.4339872044851463,0
3549,17198,96,357,24,4.574710978503383,5.8805329864007,3.2188758248682006,0
3550,17201,38,231,54,3.6635616461296463,5.44673737166631,4.007333185232471,3
3551,17203,148,2846,36,5.003946305945459,7.954021087278037,3.6109179126442243,2
3552,17204,57,646,176,4.060443010546419,6.472346294500901,5.176149732573829,3
3553,17205,13,884,54,2.6390573296152584,6.785587645007929,4.007333185232471,3
3554,17206,7,76,54,2.0794415416798357,4.343805421853684,4.007333185232471,1
3555,17211,211,1323,27,5.356586274672012,7.188412736496954,3.332204510175204,2
3556,17212,4,147,254,1.6094379124341003,4.997212273764115,5.541263545158426,1
3557,17213,157,1176,41,5.062595033026967,7.0707241072602764,3.7376696182833684,2
3558,17214,101,272,61,4.624972813284271,5.60947179518496,4.127134385045092,3
3559,17217,9,24,235,2.302585092994046,3.2188758248682006,5.4638318050256105,1
3560,17218,271,955,5,5.605802066295998,6.862757913051401,1.791759469228055,2
3561,17219,25,89,32,3.258096538021482,4.499809670330265,3.4965075614664802,0
3562,17220,467,1897,25,6.148468295917647,7.5485559791698735,3.258096538021482,2
3563,17221,62,287,8,4.143134726391533,5.662960480135946,2.1972245773362196,0
3564,17222,27,122,66,3.332204510175204,4.812184355372417,4.204692619390966,1
3565,17223,48,110,311,3.8918202981106265,4.709530201312334,5.7430031878094825,1
3566,17226,21,406,309,3.091042453358316,6.008813185442595,5.736572297479192,3
3567,17227,47,741,19,3.871201010907891,6.60934924316738,2.995732273553991,0
3568,17228,208,1532,16,5.342334251964811,7.334981878871814,2.833213344056216,2
3569,17229,47,185,97,3.871201010907891,5.225746673713202,4.584967478670572,3
3570,17230,69,1651,265,4.248495242049359,7.409741954080923,5.583496308781699,3
3571,17231,531,1724,13,6.2766434893416445,7.45298232946546,2.6390573296152584,2
3572,17232,35,202,3,3.58351893845611,5.313205979041787,1.3862943611198906,0
3573,17233,25,131,36,3.258096538021482,4.882801922586371,3.6109179126442243,0
3574,17234,14,55,183,2.70805020110221,4.02535169073515,5.214935757608986,1
3575,17235,29,224,26,3.4011973816621555,5.41610040220442,3.295836866004329,0
3576,17236,105,474,13,4.663439094112067,6.163314804034641,2.6390573296152584,0
3577,17237,19,105,12,2.995732273553991,4.663439094112067,2.5649493574615367,0
3578,17238,555,1807,3,6.320768294250582,7.4999765409521215,1.3862943611198906,2
3579,17239,15,150,313,2.772588722239781,5.017279836814924,5.749392985908253,1
3580,17242,40,611,109,3.713572066704308,6.416732282512326,4.700480365792417,3
3581,17243,387,3320,2,5.961005339623274,8.108021221376747,1.0986122886681098,2
3582,17244,31,616,54,3.4657359027997265,6.424869023905388,4.007333185232471,3
3583,17245,9,75,205,2.302585092994046,4.330733340286331,5.327876168789581,1
3584,17247,54,105,16,4.007333185232471,4.663439094112067,2.833213344056216,0
3585,17248,69,213,121,4.248495242049359,5.365976015021851,4.804021044733257,3
3586,17250,56,167,4,4.04305126783455,5.123963979403259,1.6094379124341003,0
3587,17251,37,108,363,3.6375861597263857,4.6913478822291435,5.8971538676367405,1
3588,17252,86,192,117,4.465908118654584,5.262690188904886,4.770684624465665,3
3589,17253,18,43,19,2.9444389791664403,3.784189633918261,2.995732273553991,0
3590,17254,111,251,5,4.718498871295094,5.529429087511423,1.791759469228055,0
3591,17255,74,227,41,4.31748811353631,5.429345628954441,3.7376696182833684,3
3592,17256,16,141,108,2.833213344056216,4.955827057601261,4.6913478822291435,1
3593,17259,116,388,149,4.762173934797756,5.963579343618446,5.0106352940962555,3
3594,17262,12,367,53,2.5649493574615367,5.908082938168931,3.9889840465642745,0
3595,17263,23,36,209,3.1780538303479458,3.6109179126442243,5.3471075307174685,1
3596,17265,122,389,139,4.812184355372417,5.966146739123692,4.941642422609304,3
3597,17266,73,153,3,4.30406509320417,5.0369526024136295,1.3862943611198906,0
3598,17267,37,158,128,3.6375861597263857,5.0689042022202315,4.859812404361672,3
3599,17268,6,844,108,1.9459101490553132,6.739336627357174,4.6913478822291435,1
3600,17272,114,1778,43,4.74493212836325,7.483806687665835,3.784189633918261,2
3601,17274,25,77,36,3.258096538021482,4.356708826689592,3.6109179126442243,0
3602,17277,69,430,228,4.248495242049359,6.066108090103747,5.43372200355424,3
3603,17278,15,179,242,2.772588722239781,5.19295685089021,5.493061443340548,1
3604,17279,9,48,58,2.302585092994046,3.8918202981106265,4.07753744390572,1
3605,17282,89,1866,131,4.499809670330265,7.532088143541722,4.882801922586371,3
3606,17284,291,1362,61,5.676753802268282,7.217443431696533,4.127134385045092,2
3607,17286,44,117,22,3.8066624897703196,4.770684624465665,3.1354942159291497,0
3608,17287,122,556,27,4.812184355372417,6.322565239927284,3.332204510175204,3
3609,17288,140,1201,10,4.948759890378168,7.091742115095153,2.3978952727983707,2
3610,17289,104,513,32,4.653960350157523,6.2422232654551655,3.4965075614664802,3
3611,17290,96,397,4,4.574710978503383,5.986452005284438,1.6094379124341003,0
3612,17291,1,72,309,0.6931471805599453,4.290459441148391,5.736572297479192,1
3613,17293,132,1135,9,4.890349128221754,7.035268599281097,2.302585092994046,2
3614,17295,68,293,29,4.23410650459726,5.683579767338681,3.4011973816621555,0
3615,17297,49,65,18,3.912023005428146,4.189654742026425,2.9444389791664403,0
3616,17298,30,387,102,3.4339872044851463,5.961005339623274,4.634728988229636,3
3617,17299,55,668,12,4.02535169073515,6.505784060128229,2.5649493574615367,0
3618,17301,59,137,22,4.0943445622221,4.927253685157205,3.1354942159291497,0
3619,17302,79,575,15,4.382026634673881,6.3561076606958915,2.772588722239781,0
3620,17303,53,144,362,3.9889840465642745,4.976733742420574,5.8944028342648505,3
3621,17306,66,11491,11,4.204692619390966,9.34940642009918,2.4849066497880004,2
3622,17309,12,41,96,2.5649493574615367,3.7376696182833684,4.574710978503383,1
3623,17311,55,1005,79,4.02535169073515,6.913737350659685,4.382026634673881,3
3624,17312,14,372,139,2.70805020110221,5.921578419643816,4.941642422609304,1
3625,17313,24,1402,32,3.2188758248682006,7.246368080102461,3.4965075614664802,3
3626,17314,131,1896,25,4.882801922586371,7.5480289699350145,3.258096538021482,2
3627,17315,471,3863,2,6.156978985585555,8.259458195332408,1.0986122886681098,2
3628,17317,9,1146,47,2.302585092994046,7.044905117129371,3.871201010907891,3
3629,17320,73,634,101,4.30406509320417,6.453624998892692,4.624972813284271,3
3630,17321,99,364,9,4.605170185988092,5.8998973535824915,2.302585092994046,0
3631,17323,195,760,16,5.278114659230517,6.634633357861686,2.833213344056216,2
3632,17324,49,843,18,3.912023005428146,6.738152494595957,2.9444389791664403,0
3633,17325,6,60,281,1.9459101490553132,4.110873864173311,5.641907070938114,1
3634,17329,33,142,15,3.5263605246161616,4.962844630259907,2.772588722239781,0
3635,17330,6,120,23,1.9459101490553132,4.795790545596741,3.1780538303479458,0
3636,17331,1,16,124,0.6931471805599453,2.833213344056216,4.8283137373023015,1
3637,17333,28,375,86,3.367295829986474,5.929589143389895,4.465908118654584,3
3638,17334,11,315,303,2.4849066497880004,5.755742213586912,5.717027701406222,1
3639,17337,521,1247,152,6.257667587882639,7.129297548929373,5.030437921392435,3
3640,17338,721,3059,18,6.582025138892826,8.026170194946426,2.9444389791664403,2
3641,17339,9,152,95,2.302585092994046,5.030437921392435,4.564348191467836,1
3642,17340,407,5967,30,6.0112671744041615,8.694167141883597,3.4339872044851463,2
3643,17341,157,443,157,5.062595033026967,6.095824562432225,5.062595033026967,3
3644,17343,17,56,356,2.8903717578961645,4.04305126783455,5.877735781779639,1
3645,17344,31,65,47,3.4657359027997265,4.189654742026425,3.871201010907891,1
3646,17345,83,341,16,4.430816798843313,5.834810737062605,2.833213344056216,0
3647,17346,483,1617,4,6.182084906716632,7.388946097618437,1.6094379124341003,2
3648,17347,1,216,87,0.6931471805599453,5.37989735354046,4.477336814478207,1
3649,17348,213,1398,15,5.365976015021851,7.243512974665482,2.772588722239781,2
3650,17349,8,102,180,2.1972245773362196,4.634728988229636,5.198497031265826,1
3651,17350,70,770,9,4.2626798770413155,6.647688373563329,2.302585092994046,0
3652,17351,27,113,37,3.332204510175204,4.736198448394496,3.6375861597263857,0
3653,17353,8,1200,130,2.1972245773362196,7.0909098220799835,4.875197323201151,3
3654,17354,16,1006,51,2.833213344056216,6.914730892718563,3.9512437185814275,3
3655,17356,19,166,312,2.995732273553991,5.117993812416755,5.746203190540153,1
3656,17357,44,152,25,3.8066624897703196,5.030437921392435,3.258096538021482,0
3657,17358,58,190,304,4.07753744390572,5.25227342804663,5.720311776607412,3
3658,17359,15,161,12,2.772588722239781,5.087596335232384,2.5649493574615367,0
3659,17360,125,328,18,4.836281906951478,5.796057750765372,2.9444389791664403,0
3660,17361,29,157,50,3.4011973816621555,5.062595033026967,3.9318256327243257,0
3661,17362,35,191,240,3.58351893845611,5.2574953720277815,5.484796933490655,3
3662,17364,406,2692,1,6.008813185442595,7.898411092811599,0.6931471805599453,2
3663,17365,465,4749,13,6.144185634125646,8.465899897028686,2.6390573296152584,2
3664,17367,33,149,239,3.5263605246161616,5.0106352940962555,5.480638923341991,1
3665,17368,107,1377,24,4.68213122712422,7.228388451573604,3.2188758248682006,2
3666,17370,33,540,73,3.5263605246161616,6.293419278846481,4.30406509320417,3
3667,17371,86,151,18,4.465908118654584,5.0238805208462765,2.9444389791664403,0
3668,17372,251,747,41,5.529429087511423,6.617402977974478,3.7376696182833684,2
3669,17373,57,408,41,4.060443010546419,6.013715156042802,3.7376696182833684,3
3670,17374,28,85,219,3.367295829986474,4.454347296253507,5.393627546352362,1
3671,17375,69,367,200,4.248495242049359,5.908082938168931,5.303304908059076,3
3672,17376,24,86,71,3.2188758248682006,4.465908118654584,4.276666119016055,1
3673,17377,404,2038,24,6.003887067106539,7.620214770574455,3.2188758248682006,2
3674,17379,78,623,12,4.3694478524670215,6.436150368369428,2.5649493574615367,0
3675,17381,109,25649,9,4.700480365792417,10.152298850598916,2.302585092994046,2
3676,17382,2,25,66,1.0986122886681098,3.258096538021482,4.204692619390966,1
3677,17383,49,148,5,3.912023005428146,5.003946305945459,1.791759469228055,0
3678,17384,15,88,20,2.772588722239781,4.48863636973214,3.044522437723423,0
3679,17385,45,197,15,3.828641396489095,5.288267030694535,2.772588722239781,0
3680,17386,28,1902,8,3.367295829986474,7.551186867296149,2.1972245773362196,0
3681,17387,76,522,20,4.343805421853684,6.259581464064923,3.044522437723423,0
3682,17388,15,1068,78,2.772588722239781,6.974478911025045,4.3694478524670215,3
3683,17389,213,7612,1,5.365976015021851,8.937612591306213,0.6931471805599453,2
3684,17391,3,480,164,1.3862943611198906,6.175867270105761,5.10594547390058,1
3685,17392,56,277,307,4.04305126783455,5.627621113690637,5.730099782973574,3
3686,17394,4,241,220,1.6094379124341003,5.488937726156687,5.3981627015177525,1
3687,17396,27,2005,40,3.332204510175204,7.603897968521881,3.713572066704308,3
3688,17397,89,250,23,4.499809670330265,5.5254529391317835,3.1780538303479458,0
3689,17398,38,310,115,3.6635616461296463,5.739792912179234,4.7535901911063645,3
3690,17400,206,1088,127,5.332718793265369,6.9930151229329605,4.852030263919617,3
3691,17402,59,701,5,4.0943445622221,6.553933404025811,1.791759469228055,0
3692,17403,32,111,37,3.4965075614664802,4.718498871295094,3.6375861597263857,0
3693,17404,198,32748,5,5.293304824724492,10.39662770624607,1.791759469228055,2
3694,17405,82,726,2,4.418840607796598,6.588926477533519,1.0986122886681098,2
3695,17406,111,780,334,4.718498871295094,6.660575149839686,5.814130531825066,3
3696,17408,2,3,164,1.0986122886681098,1.3862943611198906,5.10594547390058,1
3697,17409,13,105,185,2.6390573296152584,4.663439094112067,5.225746673713202,1
3698,17410,64,616,17,4.174387269895637,6.424869023905388,2.8903717578961645,0
3699,17411,41,306,13,3.7376696182833684,5.726847747587197,2.6390573296152584,0
3700,17412,66,738,3,4.204692619390966,6.6052979209482015,1.3862943611198906,2
3701,17414,6,2100,44,1.9459101490553132,7.650168700845001,3.8066624897703196,3
3702,17415,14,114,80,2.70805020110221,4.74493212836325,4.394449154672439,1
3703,17416,269,4302,30,5.598421958998375,8.3670677328386,3.4339872044851463,2
3704,17418,30,289,43,3.4339872044851463,5.66988092298052,3.784189633918261,0
3705,17419,206,1876,12,5.332718793265369,7.537430036586509,2.5649493574615367,2
3706,17420,30,265,51,3.4339872044851463,5.583496308781699,3.9512437185814275,3
3707,17422,117,2253,17,4.770684624465665,7.720461694599722,2.8903717578961645,2
3708,17423,26,459,47,3.295836866004329,6.131226489483141,3.871201010907891,3
3709,17425,43,407,20,3.784189633918261,6.0112671744041615,3.044522437723423,0
3710,17426,271,3094,9,5.605802066295998,8.037543185118697,2.302585092994046,2
3711,17427,2,34,72,1.0986122886681098,3.5553480614894135,4.290459441148391,1
3712,17428,328,9474,1,5.796057750765372,9.156412029950626,0.6931471805599453,2
3713,17429,39,624,129,3.6888794541139363,6.437751649736401,4.867534450455582,3
3714,17430,14,190,33,2.70805020110221,5.25227342804663,3.5263605246161616,0
3715,17431,43,292,314,3.784189633918261,5.680172609017068,5.752572638825633,3
3716,17432,48,207,19,3.8918202981106265,5.337538079701318,2.995732273553991,0
3717,17433,54,185,89,4.007333185232471,5.225746673713202,4.499809670330265,3
3718,17434,134,1693,3,4.90527477843843,7.434847875211999,1.3862943611198906,2
3719,17436,9,90,2,2.302585092994046,4.51085950651685,1.0986122886681098,0
3720,17438,17,103,254,2.8903717578961645,4.6443908991413725,5.541263545158426,1
3721,17440,5,246,157,1.791759469228055,5.5093883366279774,5.062595033026967,1
3722,17442,135,1496,37,4.912654885736052,7.311218384419629,3.6375861597263857,2
3723,17443,1,504,220,0.6931471805599453,6.22455842927536,5.3981627015177525,1
3724,17444,135,2119,148,4.912654885736052,7.659171367666058,5.003946305945459,3
3725,17446,9,198,177,2.302585092994046,5.293304824724492,5.181783550292085,1
3726,17447,36,443,41,3.6109179126442243,6.095824562432225,3.7376696182833684,3
3727,17449,276,1121,3,5.6240175061873385,7.022868086082641,1.3862943611198906,2
3728,17450,336,69973,9,5.820082930352362,11.15587902346339,2.302585092994046,2
3729,17451,100,1203,2,4.61512051684126,7.093404625868766,1.0986122886681098,2
3730,17453,19,219,18,2.995732273553991,5.393627546352362,2.9444389791664403,0
3731,17454,61,243,193,4.127134385045092,5.497168225293202,5.267858159063328,3
3732,17455,8,66,204,2.1972245773362196,4.204692619390966,5.3230099791384085,1
3733,17456,17,222,366,2.8903717578961645,5.407171771460119,5.905361848054571,1
3734,17457,19,826,127,2.995732273553991,6.717804695023691,4.852030263919617,3
3735,17458,54,170,16,4.007333185232471,5.14166355650266,2.833213344056216,0
3736,17459,111,537,44,4.718498871295094,6.2878585601617845,3.8066624897703196,3
3737,17460,29,236,95,3.4011973816621555,5.4680601411351315,4.564348191467836,3
3738,17461,106,770,23,4.672828834461906,6.647688373563329,3.1780538303479458,2
3739,17462,27,227,61,3.332204510175204,5.429345628954441,4.127134385045092,3
3740,17463,208,1086,17,5.342334251964811,6.99117688712121,2.8903717578961645,2
3741,17464,9,220,159,2.302585092994046,5.3981627015177525,5.075173815233827,1
3742,17466,41,306,11,3.7376696182833684,5.726847747587197,2.4849066497880004,0
3743,17468,5,116,11,1.791759469228055,4.762173934797756,2.4849066497880004,0
3744,17469,88,787,17,4.48863636973214,6.669498089857879,2.8903717578961645,2
3745,17470,78,1675,45,4.3694478524670215,7.424165281042028,3.828641396489095,3
3746,17472,174,455,192,5.1647859739235145,6.1224928095143865,5.262690188904886,3
3747,17475,14,178,80,2.70805020110221,5.187385805840755,4.394449154672439,1
3748,17480,29,338,78,3.4011973816621555,5.82600010738045,4.3694478524670215,3
3749,17481,82,1061,4,4.418840607796598,6.967909201801884,1.6094379124341003,2
3750,17483,21,191,66,3.091042453358316,5.2574953720277815,4.204692619390966,1
3751,17486,24,191,262,3.2188758248682006,5.2574953720277815,5.572154032177765,1
3752,17489,29,428,59,3.4011973816621555,6.061456918928017,4.0943445622221,3
3753,17490,76,1134,1,4.343805421853684,7.034387929915503,0.6931471805599453,2
3754,17491,109,2013,2,4.700480365792417,7.607878073278507,1.0986122886681098,2
3755,17492,12,155,249,2.5649493574615367,5.049856007249537,5.521460917862246,1
3756,17495,27,229,8,3.332204510175204,5.438079308923196,2.1972245773362196,0
3757,17496,10,79,359,2.3978952727983707,4.382026634673881,5.886104031450156,1
3758,17498,17,394,76,2.8903717578961645,5.978885764901122,4.343805421853684,3
3759,17499,40,711,290,3.713572066704308,6.568077911411976,5.673323267171493,3
3760,17500,5,17,18,1.791759469228055,2.8903717578961645,2.9444389791664403,1
3761,17501,18,160,221,2.9444389791664403,5.081404364984463,5.402677381872279,1
3762,17502,28,376,10,3.367295829986474,5.932245187448011,2.3978952727983707,0
3763,17503,38,486,3,3.6635616461296463,6.18826412308259,1.3862943611198906,0
3764,17504,127,1664,207,4.852030263919617,7.417580402414544,5.337538079701318,3
3765,17505,52,556,162,3.970291913552122,6.322565239927284,5.093750200806762,3
3766,17506,14,139,76,2.70805020110221,4.941642422609304,4.343805421853684,1
3767,17507,88,359,262,4.48863636973214,5.886104031450156,5.572154032177765,3
3768,17508,22,289,281,3.1354942159291497,5.66988092298052,5.641907070938114,1
3769,17509,364,3512,58,5.8998973535824915,8.164225652265827,4.07753744390572,2
3770,17510,20,214,25,3.044522437723423,5.3706380281276624,3.258096538021482,0
3771,17511,963,64549,3,6.871091294610546,11.075195396274788,1.3862943611198906,2
3772,17512,105,2753,29,4.663439094112067,7.9208096792886,3.4011973816621555,2
3773,17513,6,254,73,1.9459101490553132,5.541263545158426,4.30406509320417,1
3774,17514,40,135,129,3.713572066704308,4.912654885736052,4.867534450455582,1
3775,17515,87,243,32,4.477336814478207,5.497168225293202,3.4965075614664802,0
3776,17516,135,414,16,4.912654885736052,6.028278520230698,2.833213344056216,0
3777,17517,11,102,309,2.4849066497880004,4.634728988229636,5.736572297479192,1
3778,17519,82,1236,18,4.418840607796598,7.1204443723924875,2.9444389791664403,2
3779,17520,30,365,54,3.4339872044851463,5.902633333401366,4.007333185232471,3
3780,17521,45,519,30,3.828641396489095,6.253828811575473,3.4339872044851463,0
3781,17522,73,1034,2,4.30406509320417,6.942156705699469,1.0986122886681098,2
3782,17523,33,872,12,3.5263605246161616,6.771935555839602,2.5649493574615367,0
3783,17524,6,90,362,1.9459101490553132,4.51085950651685,5.8944028342648505,1
3784,17525,9,82,360,2.302585092994046,4.418840607796598,5.8888779583328805,1
3785,17526,19,310,5,2.995732273553991,5.739792912179234,1.791759469228055,0
3786,17527,47,488,54,3.871201010907891,6.192362489474872,4.007333185232471,3
3787,17528,253,2138,2,5.537334267018537,7.668093709082406,1.0986122886681098,2
3788,17530,390,1514,2,5.968707559985366,7.323170717943469,1.0986122886681098,2
3789,17531,14,136,191,2.70805020110221,4.919980925828125,5.2574953720277815,1
3790,17534,9,103,54,2.302585092994046,4.6443908991413725,4.007333185232471,1
3791,17535,13,136,281,2.6390573296152584,4.919980925828125,5.641907070938114,1
3792,17536,3,6,178,1.3862943611198906,1.9459101490553132,5.187385805840755,1
3793,17537,74,699,30,4.31748811353631,6.551080335043404,3.4339872044851463,3
3794,17538,9,134,26,2.302585092994046,4.90527477843843,3.295836866004329,0
3795,17540,25,194,25,3.258096538021482,5.272999558563747,3.258096538021482,0
3796,17542,25,134,270,3.258096538021482,4.90527477843843,5.602118820879701,1
3797,17545,141,337,44,4.955827057601261,5.823045895483019,3.8066624897703196,3
3798,17548,5,58,234,1.791759469228055,4.07753744390572,5.459585514144159,1
3799,17549,6,210,24,1.9459101490553132,5.351858133476067,3.2188758248682006,0
3800,17550,42,86,198,3.7612001156935624,4.465908118654584,5.293304824724492,1
3801,17551,39,142,360,3.6888794541139363,4.962844630259907,5.8888779583328805,1
3802,17552,49,719,61,3.912023005428146,6.579251212010101,4.127134385045092,3
3803,17553,2,1048,130,1.0986122886681098,6.955592608396297,4.875197323201151,1
3804,17554,88,1763,2,4.48863636973214,7.475339236566737,1.0986122886681098,2
3805,17555,105,348,20,4.663439094112067,5.855071922202427,3.044522437723423,0
3806,17556,6,101,206,1.9459101490553132,4.624972813284271,5.332718793265369,1
3807,17557,34,306,15,3.5553480614894135,5.726847747587197,2.772588722239781,0
3808,17560,26,635,95,3.295836866004329,6.455198563340122,4.564348191467836,3
3809,17561,45,144,20,3.828641396489095,4.976733742420574,3.044522437723423,0
3810,17562,63,817,15,4.1588830833596715,6.706862336602747,2.772588722239781,0
3811,17564,49,146,25,3.912023005428146,4.990432586778736,3.258096538021482,0
3812,17566,142,497,9,4.962844630259907,6.210600077024653,2.302585092994046,2
3813,17567,165,2632,8,5.111987788356544,7.87587915949631,2.1972245773362196,2
3814,17569,29,159,333,3.4011973816621555,5.075173815233827,5.811140992976701,1
3815,17571,271,876,51,5.605802066295998,6.776506992372183,3.9512437185814275,2
3816,17572,12,95,72,2.5649493574615367,4.564348191467836,4.290459441148391,1
3817,17573,25,308,30,3.258096538021482,5.733341276897746,3.4339872044851463,0
3818,17574,8,77,243,2.1972245773362196,4.356708826689592,5.497168225293202,1
3819,17576,402,1967,9,5.998936561946683,7.584773077612199,2.302585092994046,2
3820,17578,5,138,219,1.791759469228055,4.9344739331306915,5.393627546352362,1
3821,17579,50,258,5,3.9318256327243257,5.556828061699537,1.791759469228055,0
3822,17580,45,88,253,3.828641396489095,4.48863636973214,5.537334267018537,1
3823,17581,439,5915,1,6.0867747269123065,8.68541582383069,0.6931471805599453,2
3824,17582,29,123,237,3.4011973816621555,4.820281565605037,5.472270673671475,1
3825,17584,35,458,8,3.58351893845611,6.129050210060545,2.1972245773362196,0
3826,17585,208,1650,110,5.342334251964811,7.409136443920128,4.709530201312334,3
3827,17588,23,676,101,3.1780538303479458,6.517671272912275,4.624972813284271,3
3828,17589,253,1631,61,5.537334267018537,7.397561535524052,4.127134385045092,2
3829,17590,196,822,3,5.2832037287379885,6.71295620067707,1.3862943611198906,2
3830,17591,157,1000,74,5.062595033026967,6.90875477931522,4.31748811353631,3
3831,17593,212,3089,4,5.3612921657094255,8.035926369891792,1.6094379124341003,2
3832,17594,50,550,86,3.9318256327243257,6.311734809152915,4.465908118654584,3
3833,17595,82,228,13,4.418840607796598,5.43372200355424,2.6390573296152584,0
3834,17596,265,4376,24,5.583496308781699,8.384118837190895,3.2188758248682006,2
3835,17597,55,1176,214,4.02535169073515,7.0707241072602764,5.3706380281276624,3
3836,17600,13,144,18,2.6390573296152584,4.976733742420574,2.9444389791664403,0
3837,17601,9,103,240,2.302585092994046,4.6443908991413725,5.484796933490655,1
3838,17602,551,4116,3,6.313548046277095,8.322880021769905,1.3862943611198906,2
3839,17603,11,74,79,2.4849066497880004,4.31748811353631,4.382026634673881,1
3840,17604,63,169,218,4.1588830833596715,5.135798437050262,5.389071729816501,3
3841,17608,56,229,34,4.04305126783455,5.438079308923196,3.5553480614894135,0
3842,17609,233,719,41,5.455321115357702,6.579251212010101,3.7376696182833684,2
3843,17611,567,2550,8,6.342121418721152,7.844240718141811,2.1972245773362196,2
3844,17612,135,1808,54,4.912654885736052,7.500529485395295,4.007333185232471,3
3845,17613,306,2490,23,5.726847747587197,7.820439515262181,3.1780538303479458,2
3846,17614,98,235,58,4.59511985013459,5.4638318050256105,4.07753744390572,3
3847,17615,14,140,131,2.70805020110221,4.948759890378168,4.882801922586371,1
3848,17616,3,224,174,1.3862943611198906,5.41610040220442,5.1647859739235145,1
3849,17618,67,319,6,4.219507705176107,5.768320995793772,1.9459101490553132,0
3850,17619,74,124,313,4.31748811353631,4.8283137373023015,5.749392985908253,3
3851,17620,4,60,60,1.6094379124341003,4.110873864173311,4.110873864173311,1
3852,17621,26,514,22,3.295836866004329,6.244166900663736,3.1354942159291497,0
3853,17623,33,265,33,3.5263605246161616,5.583496308781699,3.5263605246161616,0
3854,17624,50,554,15,3.9318256327243257,6.318968113746434,2.772588722239781,0
3855,17625,306,1180,19,5.726847747587197,7.074116816197362,2.995732273553991,2
3856,17628,5,79,82,1.791759469228055,4.382026634673881,4.418840607796598,1
3857,17629,123,1629,6,4.820281565605037,7.396335293800808,1.9459101490553132,2
3858,17630,26,158,170,3.295836866004329,5.0689042022202315,5.14166355650266,1
3859,17631,39,334,2,3.6888794541139363,5.814130531825066,1.0986122886681098,0
3860,17633,70,644,32,4.2626798770413155,6.4692503167957724,3.4965075614664802,3
3861,17634,296,838,37,5.6937321388027,6.732210706467206,3.6375861597263857,2
3862,17636,20,182,20,3.044522437723423,5.209486152841421,3.044522437723423,0
3863,17637,35,280,32,3.58351893845611,5.638354669333745,3.4965075614664802,0
3864,17639,7,49,277,2.0794415416798357,3.912023005428146,5.627621113690637,1
3865,17640,5,250,87,1.791759469228055,5.5254529391317835,4.477336814478207,1
3866,17642,40,474,120,3.713572066704308,6.163314804034641,4.795790545596741,3
3867,17643,8,71,374,2.1972245773362196,4.276666119016055,5.926926025970411,1
3868,17644,157,1793,2,5.062595033026967,7.492203042618741,1.0986122886681098,2
3869,17646,51,323,220,3.9512437185814275,5.780743515792329,5.3981627015177525,3
3870,17647,7,30,66,2.0794415416798357,3.4339872044851463,4.204692619390966,1
3871,17648,91,487,61,4.5217885770490405,6.1903154058531475,4.127134385045092,3
3872,17649,52,399,139,3.970291913552122,5.991464547107982,4.941642422609304,3
3873,17650,8,150,22,2.1972245773362196,5.017279836814924,3.1354942159291497,0
3874,17651,232,3112,12,5.4510384535657,8.043342170441608,2.5649493574615367,2
3875,17652,259,2509,26,5.560681631015528,7.828038032125829,3.295836866004329,2
3876,17653,44,1409,37,3.8066624897703196,7.251344983372214,3.6375861597263857,3
3877,17654,22,41,278,3.1354942159291497,3.7376696182833684,5.631211781821365,1
3878,17655,91,1116,11,4.5217885770490405,7.018401799069201,2.4849066497880004,2
3879,17656,82,1399,74,4.418840607796598,7.24422751560335,4.31748811353631,3
3880,17658,19,616,26,2.995732273553991,6.424869023905388,3.295836866004329,0
3881,17659,158,1525,18,5.0689042022202315,7.330405211844402,2.9444389791664403,2
3882,17660,38,121,142,3.6635616461296463,4.804021044733257,4.962844630259907,1
3883,17663,86,797,26,4.465908118654584,6.682108597449809,3.295836866004329,3
3884,17664,43,604,19,3.784189633918261,6.405228458030842,2.995732273553991,0
3885,17666,18,596,4,2.9444389791664403,6.391917113392602,1.6094379124341003,0
